0.002,0.0115779,-0.941213,-0.0319741,2.05945,1.95558e-14,0.000876166,0.00136199,-7.2653e-11,-0.113936,-0.0135957,0.557943,0,0,0
0.004,0.0115779,-0.941213,-0.0319741,2.05945,1.43793e-14,0.000644239,0.00100147,-5.34214e-11,-0.113936,-0.0135957,0.557943,0,0,0
0.006,0.0115779,-0.94124,-0.0320197,2.05945,1.0573e-14,-0.00310998,-0.00528421,-3.92804e-11,-0.113952,-0.0136134,0.55794,-0.00761664,-0.00881797,-0.00177075
0.008,0.0115779,-0.941213,-0.0319741,2.05945,7.77426e-15,0.00131292,0.00216198,-2.88827e-11,-0.113936,-0.0135957,0.557943,0.00765043,0.00885731,0.00177811
0.01,0.0115779,-0.941213,-0.0319741,2.05945,5.71637e-15,0.000965381,0.00158969,-2.12372e-11,-0.113936,-0.0135957,0.557943,0,0,0
0.012,0.0115779,-0.941213,-0.0319741,2.05945,4.20321e-15,0.000709839,0.00116889,-1.56156e-11,-0.113936,-0.0135957,0.557943,0,0,0
0.014,0.0115779,-0.941213,-0.0319741,2.05945,3.0906e-15,0.00052194,0.00085948,-1.14821e-11,-0.113936,-0.0135957,0.557943,0,0,0
0.016,0.0115779,-0.94124,-0.0319285,2.05945,2.2725e-15,-0.00321074,0.00667075,-8.4427e-12,-0.113951,-0.0135784,0.557941,-0.00751266,0.00866921,-0.00132337
0.018,0.0115779,-0.941213,-0.0319741,2.05945,1.67095e-15,0.00123219,-0.00113131,-6.20787e-12,-0.113936,-0.0135957,0.557943,0.00750934,-0.0086656,0.00132231
0.02,0.0115779,-0.94124,-0.0320197,2.05954,1.22864e-15,-0.00268888,-0.00687127,0.011284,-0.113935,-0.0136129,0.557914,0.000793711,-0.00857119,-0.0147368
0.022,0.0115779,-0.941213,-0.0319741,2.05945,9.03414e-16,0.00161391,0.000980505,-0.00297477,-0.113936,-0.0135957,0.557943,-0.000793433,0.0085625,0.0147202
0.024,0.0115779,-0.941213,-0.0319741,2.05945,6.64275e-16,0.0011867,0.000720959,-0.00218733,-0.113936,-0.0135957,0.557943,0,0,0
0.026,0.0115779,-0.94124,-0.0320197,2.05945,4.88437e-16,-0.00271939,-0.00550437,-0.00160833,-0.113952,-0.0136134,0.55794,-0.00763423,-0.00883834,-0.00177484
0.028,0.0115779,-0.941213,-0.0319741,2.05945,3.59145e-16,0.00159535,0.0019921,-0.0011826,-0.113936,-0.0135957,0.557943,0.0076403,0.00884558,0.00177575
0.03,0.0115779,-0.941213,-0.0319741,2.05945,2.64077e-16,0.00117305,0.00146478,-0.000869557,-0.113936,-0.0135957,0.557943,0,0,0
0.032,0.0115779,-0.941213,-0.0319741,2.05945,1.94174e-16,0.000862538,0.00107704,-0.00063938,-0.113936,-0.0135957,0.557943,0,0,0
0.034,0.0115779,-0.941213,-0.0319741,2.05945,1.42775e-16,0.000634219,0.000791942,-0.000470132,-0.113936,-0.0135957,0.557943,0,0,0
0.036,0.0115779,-0.941213,-0.0319741,2.05945,1.04982e-16,0.000466337,0.00058231,-0.000345685,-0.113936,-0.0135957,0.557943,0,0,0
0.038,0.0115779,-0.941213,-0.0319741,2.05945,7.71925e-17,0.000342895,0.000428169,-0.00025418,-0.113936,-0.0135957,0.557943,0,0,0
0.04,0.0115414,-0.941213,-0.0319741,2.05945,-0.00483503,0.000252129,0.00031483,-0.000186897,-0.113937,-0.0135916,0.557943,-0.000248259,0.00208114,0
0.042,0.0115779,-0.941213,-0.0319741,2.05945,0.00127698,0.000185389,0.000231493,-0.000137425,-0.113936,-0.0135957,0.557943,0.000248187,-0.00207989,0
0.044,0.0115779,-0.94124,-0.0320197,2.05945,0.000938957,-0.00345747,-0.00586733,-0.000101047,-0.113952,-0.0136134,0.55794,-0.0076381,-0.00884281,-0.00177574
0.046,0.0115779,-0.941213,-0.0319741,2.05945,0.00069041,0.00105058,0.00172174,-7.42996e-05,-0.113936,-0.0135957,0.557943,0.0076359,0.00884049,0.00177473
0.048,0.0115779,-0.941213,-0.0319741,2.05945,0.000507654,0.000772484,0.00126598,-5.46321e-05,-0.113936,-0.0135957,0.557943,0,0,0
0.05,0.0115779,-0.94124,-0.0320197,2.05945,0.000373275,-0.00302559,-0.00510636,-4.01706e-05,-0.113952,-0.0136134,0.55794,-0.0076377,-0.00884235,-0.00177564
0.052,0.0115779,-0.941213,-0.0319741,2.05945,0.000274467,0.00136953,0.00228362,-2.95372e-05,-0.113936,-0.0135957,0.557943,0.00763886,0.00884392,0.00177542
0.054,0.0115779,-0.941213,-0.0319741,2.05945,0.000201814,0.00100701,0.00167913,-2.17186e-05,-0.113936,-0.0135957,0.557943,0,0,0
0.056,0.0115779,-0.94124,-0.0320197,2.05945,0.000148393,-0.00285293,-0.00480221,-1.59695e-05,-0.113952,-0.0136134,0.55794,-0.00763723,-0.00884181,-0.00177554
0.058,0.0115779,-0.941213,-0.0319741,2.05945,0.000109112,0.00149506,0.00250487,-1.17423e-05,-0.113936,-0.0135957,0.557943,0.00763584,0.00884042,0.00177472
0.06,0.0115779,-0.941213,-0.0319741,2.05945,8.02296e-05,0.00109931,0.00184182,-8.63404e-06,-0.113936,-0.0135957,0.557943,0,0,0
0.062,0.0115779,-0.941213,-0.0319741,2.05945,5.89923e-05,0.000808317,0.00135428,-6.34856e-06,-0.113936,-0.0135957,0.557943,0,0,0
0.064,0.0115779,-0.941213,-0.0319741,2.05945,4.33767e-05,0.000594351,0.000995792,-4.66806e-06,-0.113936,-0.0135957,0.557943,0,0,0
0.066,0.0115779,-0.941213,-0.0319741,2.05945,3.18946e-05,0.000437023,0.0007322,-3.4324e-06,-0.113936,-0.0135957,0.557943,0,0,0
0.068,0.0115779,-0.941213,-0.0319741,2.05945,2.34519e-05,0.00032134,0.000538382,-2.52382e-06,-0.113936,-0.0135957,0.557943,0,0,0
0.07,0.0115779,-0.941213,-0.0319741,2.05945,1.72441e-05,0.000236279,0.000395869,-1.85575e-06,-0.113936,-0.0135957,0.557943,0,0,0
0.072,0.0115414,-0.941213,-0.0319741,2.05945,-0.00481997,0.000173735,0.00029108,-1.36452e-06,-0.113937,-0.0135916,0.557943,-0.000248137,0.00208011,0
0.074,0.0115779,-0.941213,-0.0319741,2.05945,0.00129097,0.000127746,0.00021403,-1.00333e-06,-0.113936,-0.0135957,0.557943,0.000248337,-0.00208114,0
0.076,0.0115779,-0.941213,-0.0319741,2.05945,0.00094924,9.39311e-05,0.000157375,-7.37739e-07,-0.113936,-0.0135957,0.557943,0,0,0
0.078,0.0115779,-0.941213,-0.0319741,2.05945,0.000697971,6.9067e-05,0.000115717,-5.42455e-07,-0.113936,-0.0135957,0.557943,0,0,0
0.08,0.0115779,-0.941213,-0.0319741,2.05945,0.000513214,5.07845e-05,8.50858e-05,-3.98864e-07,-0.113936,-0.0135957,0.557943,0,0,0
0.082,0.0115779,-0.941213,-0.0319741,2.05945,0.000377363,3.73416e-05,6.25631e-05,-2.93283e-07,-0.113936,-0.0135957,0.557943,0,0,0
0.084,0.0115779,-0.941213,-0.0319741,2.05954,0.000277473,2.7457e-05,4.60023e-05,0.0112822,-0.11392,-0.0135952,0.557917,0.00843232,0.000273819,-0.0129592
0.086,0.0115779,-0.941213,-0.0319741,2.05945,0.000204024,2.0189e-05,3.38252e-05,-0.00298582,-0.113936,-0.0135957,0.557943,-0.00843277,-0.000273772,0.0129575
0.088,0.0115779,-0.941213,-0.0319741,2.05945,0.000150018,1.48449e-05,2.48715e-05,-0.00219545,-0.113936,-0.0135957,0.557943,0,0,0
0.09,0.0115779,-0.941213,-0.0319741,2.05954,0.000110307,1.09153e-05,1.82878e-05,0.00966499,-0.11392,-0.0135952,0.557917,0.00842997,0.000273743,-0.0129556
0.092,0.0115779,-0.941213,-0.0319741,2.05954,8.11082e-05,8.02598e-06,1.34469e-05,0.00710661,-0.11392,-0.0135952,0.557917,0,0,0
0.094,0.0115779,-0.941213,-0.0319741,2.05945,5.96384e-05,5.90145e-06,9.88746e-06,-0.00605049,-0.113936,-0.0135957,0.557943,-0.00842856,-0.000273635,0.012951
0.096,0.0115779,-0.94124,-0.0319285,2.05945,4.38518e-05,-0.00358946,0.00604485,-0.00444889,-0.113951,-0.0135784,0.557941,-0.00751117,0.00866749,-0.00132311
0.098,0.0115779,-0.941213,-0.0319741,2.05945,3.2244e-05,0.000953335,-0.00159089,-0.00327124,-0.113936,-0.0135957,0.557943,0.00750854,-0.00866469,0.00132217
0.1,0.0115779,-0.941213,-0.0319741,2.05945,2.37088e-05,0.000700981,-0.00116978,-0.00240533,-0.113936,-0.0135957,0.557943,0,0,0
0.102,0.0115779,-0.941213,-0.0319741,2.05945,1.74329e-05,0.000515428,-0.000860129,-0.00176862,-0.113936,-0.0135957,0.557943,0,0,0
0.104,0.0115779,-0.941213,-0.0319741,2.05945,1.28183e-05,0.000378991,-0.000632448,-0.00130046,-0.113936,-0.0135957,0.557943,0,0,0
0.106,0.0115779,-0.941213,-0.0319741,2.05945,9.42524e-06,0.00027867,-0.000465035,-0.000956219,-0.113936,-0.0135957,0.557943,0,0,0
0.108,0.0115779,-0.941213,-0.0319741,2.05945,6.93033e-06,0.000204904,-0.000341937,-0.000703102,-0.113936,-0.0135957,0.557943,0,0,0
0.11,0.0115779,-0.941213,-0.0319741,2.05945,5.09583e-06,0.000150665,-0.000251425,-0.000516987,-0.113936,-0.0135957,0.557943,0,0,0
0.112,0.0115779,-0.94124,-0.0320197,2.05945,3.74693e-06,-0.00348266,-0.00622185,-0.000380137,-0.113952,-0.0136134,0.55794,-0.00763738,-0.00884198,-0.00177557
0.114,0.0115779,-0.94124,-0.0320197,2.05945,2.7551e-06,-0.00256078,-0.00457489,-0.000279513,-0.113952,-0.0136134,0.55794,0,0,0
0.116,0.0115779,-0.941213,-0.0319741,2.05945,2.02581e-06,0.00171139,0.00267456,-0.000205524,-0.113936,-0.0135957,0.557943,0.00763906,0.00884415,0.00177547
0.118,0.0115779,-0.941213,-0.0319741,2.05945,1.48956e-06,0.00125838,0.00196659,-0.000151121,-0.113936,-0.0135957,0.557943,0,0,0
0.12,0.0115779,-0.941213,-0.0319741,2.05945,1.09527e-06,0.000925278,0.00144602,-0.000111118,-0.113936,-0.0135957,0.557943,0,0,0
0.122,0.0115779,-0.941213,-0.0319741,2.05945,8.05344e-07,0.000680351,0.00106325,-8.17045e-05,-0.113936,-0.0135957,0.557943,0,0,0
0.124,0.0115779,-0.941213,-0.0319741,2.05945,5.92165e-07,0.000500258,0.000781802,-6.00768e-05,-0.113936,-0.0135957,0.557943,0,0,0
0.126,0.0115779,-0.941213,-0.0319741,2.05945,4.35415e-07,0.000367837,0.000574855,-4.41741e-05,-0.113936,-0.0135957,0.557943,0,0,0
0.128,0.0115779,-0.941213,-0.0319741,2.05945,3.20158e-07,0.000270468,0.000422687,-3.2481e-05,-0.113936,-0.0135957,0.557943,0,0,0
0.13,0.0115779,-0.941213,-0.0319741,2.05945,2.3541e-07,0.000198874,0.000310799,-2.38831e-05,-0.113936,-0.0135957,0.557943,0,0,0
0.132,0.0115779,-0.941213,-0.0319741,2.05945,1.73096e-07,0.000146231,0.000228529,-1.75611e-05,-0.113936,-0.0135957,0.557943,0,0,0
0.134,0.0115779,-0.94124,-0.0320197,2.05945,1.27276e-07,-0.0034843,-0.00586621,-1.29126e-05,-0.113952,-0.0136134,0.55794,-0.00763393,-0.00883799,-0.00177477
0.136,0.0115779,-0.941213,-0.0319741,2.05945,9.35856e-08,0.00103242,0.00172519,-9.49453e-06,-0.113936,-0.0135957,0.557943,0.00763924,0.00884435,0.00177551
0.138,0.0115779,-0.941213,-0.0319741,2.05945,6.88129e-08,0.000759131,0.00126853,-6.98127e-06,-0.113936,-0.0135957,0.557943,0,0,0
0.14,0.0115779,-0.941213,-0.0319741,2.05945,5.05977e-08,0.000558185,0.000932739,-5.13329e-06,-0.113936,-0.0135957,0.557943,0,0,0
0.142,0.0115779,-0.941213,-0.0319741,2.05945,3.72042e-08,0.00041043,0.000685838,-3.77448e-06,-0.113936,-0.0135957,0.557943,0,0,0
0.144,0.0115779,-0.94124,-0.0320197,2.05945,2.7356e-08,-0.00329065,-0.00553099,-2.77535e-06,-0.113952,-0.0136134,0.55794,-0.00763523,-0.00883949,-0.00177507
0.146,0.0115779,-0.94124,-0.0320197,2.05945,2.01147e-08,-0.00241959,-0.0040669,-2.0407e-06,-0.113952,-0.0136134,0.55794,0,0,0
0.148,0.0115779,-0.941213,-0.0319741,2.05945,1.47903e-08,0.0018144,0.00304673,-1.50051e-06,-0.113936,-0.0135957,0.557943,0.00763735,0.00884216,0.00177507
0.15,0.0115779,-0.941213,-0.0319741,2.05945,1.08752e-08,0.00133412,0.00224024,-1.10332e-06,-0.113936,-0.0135957,0.557943,0,0,0
0.152,0.0115779,-0.941213,-0.0319741,2.05945,7.99646e-09,0.00098097,0.00164724,-8.11264e-07,-0.113936,-0.0135957,0.557943,0,0,0
0.154,0.0115779,-0.94124,-0.0320197,2.05945,5.87975e-09,-0.0028711,-0.00482403,-5.96518e-07,-0.113952,-0.0136134,0.55794,-0.00763517,-0.00883942,-0.00177506
0.156,0.0115779,-0.941213,-0.0319741,2.05945,4.32335e-09,0.00148352,0.00249189,-4.38616e-07,-0.113936,-0.0135957,0.557943,0.00763971,0.0088449,0.00177562
0.158,0.0115779,-0.941213,-0.0319741,2.05945,3.17893e-09,0.00109082,0.00183227,-3.22512e-07,-0.113936,-0.0135957,0.557943,0,0,0
0.16,0.0115779,-0.94124,-0.0319285,2.05945,2.33745e-09,-0.00279047,0.00738272,-2.37141e-07,-0.113951,-0.0135784,0.557941,-0.00750853,0.00866445,-0.00132265
0.162,0.0115779,-0.94124,-0.0320197,2.05945,1.71871e-09,-0.00205181,-0.00664594,-1.74368e-07,-0.113952,-0.0136134,0.55794,-0.000127453,-0.0175092,-0.000453246
0.164,0.0115779,-0.941213,-0.0319741,2.05945,1.26376e-09,0.00208586,0.00115211,-1.28212e-07,-0.113936,-0.0135957,0.557943,0.00763954,0.0088447,0.00177558
0.166,0.0115779,-0.941213,-0.0319741,2.05945,9.29235e-10,0.00153372,0.000847137,-9.42736e-08,-0.113936,-0.0135957,0.557943,0,0,0
0.168,0.0115779,-0.941213,-0.0319741,2.05945,6.83261e-10,0.00112774,0.000622895,-6.93188e-08,-0.113936,-0.0135957,0.557943,0,0,0
0.17,0.0115779,-0.941213,-0.0319741,2.05945,5.02398e-10,0.000829217,0.000458011,-5.09697e-08,-0.113936,-0.0135957,0.557943,0,0,0
0.172,0.0115779,-0.941213,-0.0319741,2.05945,3.6941e-10,0.000609718,0.000336773,-3.74777e-08,-0.113936,-0.0135957,0.557943,0,0,0
0.174,0.0115779,-0.941213,-0.0319741,2.05945,2.71625e-10,0.000448322,0.000247627,-2.75571e-08,-0.113936,-0.0135957,0.557943,0,0,0
0.176,0.0115779,-0.941213,-0.0319741,2.05945,1.99724e-10,0.000329649,0.000182079,-2.02626e-08,-0.113936,-0.0135957,0.557943,0,0,0
0.178,0.0115779,-0.941213,-0.0319741,2.05945,1.46856e-10,0.000242389,0.000133881,-1.4899e-08,-0.113936,-0.0135957,0.557943,0,0,0
0.18,0.0115779,-0.94124,-0.0320197,2.05945,1.07982e-10,-0.00341592,-0.00593972,-1.09551e-08,-0.113952,-0.0136134,0.55794,-0.00763887,-0.00884371,-0.00177592
0.182,0.0115779,-0.94124,-0.0320197,2.05945,7.93988e-11,-0.00251171,-0.00436744,-8.05524e-09,-0.113952,-0.0136134,0.55794,0,0,0
0.184,0.0115779,-0.941213,-0.0319741,2.05945,5.83815e-11,0.00174891,0.0028295,-5.92297e-09,-0.113936,-0.0135957,0.557943,0.0076421,0.00884766,0.00177617
0.186,0.0115779,-0.941213,-0.0319741,2.05945,4.29276e-11,0.00128596,0.00208051,-4.35513e-09,-0.113936,-0.0135957,0.557943,0,0,0
0.188,0.0115779,-0.941213,-0.0319741,2.05945,3.15644e-11,0.000945559,0.00152979,-3.2023e-09,-0.113936,-0.0135957,0.557943,0,0,0
0.19,0.0115779,-0.941213,-0.0319741,2.05945,2.32091e-11,0.000695264,0.00112485,-2.35463e-09,-0.113936,-0.0135957,0.557943,0,0,0
0.192,0.0115779,-0.94124,-0.0320197,2.05945,1.70655e-11,-0.00308353,-0.00521208,-1.73135e-09,-0.113952,-0.0136134,0.55794,-0.00764016,-0.0088452,-0.00177622
0.194,0.0115779,-0.94124,-0.0320197,2.05954,1.25482e-11,-0.0022673,-0.00383241,0.0112807,-0.113935,-0.0136129,0.557914,0.00843134,0.000274032,-0.012957
0.196,0.0115779,-0.941213,-0.0319741,2.05945,9.2266e-12,0.00192535,0.00321742,-0.00298181,-0.113936,-0.0135957,0.557943,-0.000793757,0.00856599,0.0147262
0.198,0.0115779,-0.941213,-0.0319741,2.05954,6.78427e-12,0.0014157,0.00236575,0.00908656,-0.11392,-0.0135952,0.557917,0.0084298,0.000273738,-0.0129554
0.2,0.0115779,-0.941213,-0.0319741,2.05954,4.98843e-12,0.00104096,0.00173952,0.00668129,-0.11392,-0.0135952,0.557917,0,0,0
0.202,0.0115779,-0.941213,-0.0319741,2.05954,3.66796e-12,0.00076541,0.00127906,0.00491272,-0.11392,-0.0135952,0.557917,0,0,0
0.204,0.0115779,-0.941213,-0.0319741,2.05954,2.69703e-12,0.000562801,0.000940485,0.00361229,-0.11392,-0.0135952,0.557917,0,0,0
0.206,0.0115779,-0.94124,-0.0320197,2.05945,1.98311e-12,-0.0031788,-0.00534407,-0.00862075,-0.113952,-0.0136134,0.55794,-0.0160652,-0.00911387,0.0111767
0.208,0.0115779,-0.941213,-0.0319741,2.05945,1.45817e-12,0.00125686,0.0021088,-0.00633879,-0.113936,-0.0135957,0.557943,0.00763882,0.00884387,0.00177541
0.21,0.0115779,-0.941213,-0.0319741,2.05945,1.07218e-12,0.000924159,0.00155059,-0.00466087,-0.113936,-0.0135957,0.557943,0,0,0
0.212,0.0115779,-0.941213,-0.0319741,2.05945,7.88371e-13,0.000679528,0.00114014,-0.00342711,-0.113936,-0.0135957,0.557943,0,0,0
0.214,0.0115779,-0.941213,-0.0319741,2.05945,5.79684e-13,0.000499653,0.000838337,-0.00251994,-0.113936,-0.0135957,0.557943,0,0,0
0.216,0.0115779,-0.941213,-0.0319741,2.05945,4.26238e-13,0.000367392,0.000616425,-0.00185289,-0.113936,-0.0135957,0.557943,0,0,0
0.218,0.0115779,-0.941213,-0.0319741,2.05945,3.13411e-13,0.000270141,0.000453253,-0.00136242,-0.113936,-0.0135957,0.557943,0,0,0
0.22,0.0115779,-0.94124,-0.0320197,2.05945,2.30449e-13,-0.00339541,-0.00570471,-0.00100178,-0.113952,-0.0136134,0.55794,-0.00763865,-0.00884345,-0.00177587
0.222,0.0115779,-0.941213,-0.0319741,2.05954,1.69448e-13,0.00109561,0.00184031,0.010539,-0.11392,-0.0135952,0.557917,0.0160615,0.00911242,-0.0111772
0.224,0.0115779,-0.941213,-0.0319741,2.05945,1.24594e-13,0.000805598,0.00135317,-0.00353267,-0.113936,-0.0135957,0.557943,-0.00843306,-0.000273781,0.012958
0.226,0.0115779,-0.941213,-0.0319741,2.05954,9.16132e-14,0.000592351,0.000994978,0.00867956,-0.11392,-0.0135952,0.557917,0.00842834,0.00027369,-0.0129531
0.228,0.0115779,-0.941267,-0.0319741,2.05945,6.73627e-14,-0.00675122,0.000731602,-0.00489721,-0.113967,-0.0135961,0.557937,-0.0235787,-0.000449101,0.00985612
0.23,0.0115779,-0.94124,-0.0320197,2.05945,4.95314e-14,-0.00137192,-0.00549697,-0.00360089,-0.113952,-0.0136134,0.55794,0.00750736,-0.00866363,0.00132189
0.232,0.0115779,-0.94124,-0.0320197,2.05945,3.64201e-14,-0.00100876,-0.00404189,-0.00264771,-0.113952,-0.0136134,0.55794,0,0,0
0.234,0.0115779,-0.941213,-0.0319741,2.05945,2.67795e-14,0.00285098,0.00306378,-0.00194685,-0.113936,-0.0135957,0.557943,0.00763565,0.0088402,0.00177467
0.236,0.0115779,-0.94124,-0.0320197,2.05954,1.96908e-14,-0.00149767,-0.00378509,0.00984959,-0.113935,-0.0136129,0.557914,0.000793507,-0.00856899,-0.0147331
